;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
777;6-12-2021 13:09:15;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-60;82;;Ch 100 [5.500 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
784;6-12-2021 13:09:15;84:3D:C6:C7:BC:DF;Cisco Systems Inc.;eduroam;-77;46;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
785;6-12-2021 13:09:15;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];6 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
794;6-12-2021 13:09:15;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];0 Stations, 4Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
796;6-12-2021 13:09:15;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-82;33;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
802;6-12-2021 13:09:15;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];1 Station, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
822;6-12-2021 13:09:15;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-53;86;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
840;6-12-2021 13:09:15;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-65;80;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
845;6-12-2021 13:09:15;84:3D:C6:C7:C1:8F;Cisco Systems Inc.;eduroam;-77;46;;Ch 36 [5.180 GHz];4 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
846;6-12-2021 13:09:15;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-51;87;;Ch 36 [5.180 GHz];14 Stations, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];14
853;6-12-2021 13:09:15;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-72;62;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
859;6-12-2021 13:09:15;00:3A:7D:34:E0:EF;Cisco Systems Inc.;eduroam;-82;33;;Ch 112 [5.560 GHz];14 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];14
861;6-12-2021 13:09:15;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
864;6-12-2021 13:09:15;00:3A:7D:34:E6:20;Cisco Systems Inc.;eduroam;-63;81;;Ch 11 [2.462 GHz];1 Station, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
865;6-12-2021 13:09:15;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
866;6-12-2021 13:09:15;84:3D:C6:B9:38:EF;Cisco Systems Inc.;eduroam;-69;70;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
887;6-12-2021 13:09:20;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
889;6-12-2021 13:09:20;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 132 [5.660 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
896;6-12-2021 13:09:20;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-50;88;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
899;6-12-2021 13:09:20;00:3A:7D:44:92:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 78Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
907;6-12-2021 13:09:20;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-79;40;;Ch 44 [5.220 GHz];8 Stations, 4Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
915;6-12-2021 13:09:20;00:3A:7D:34:7D:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];4 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
919;6-12-2021 13:09:20;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-65;80;;Ch 6 [2.437 GHz];1 Station, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
920;6-12-2021 13:09:20;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-72;62;;Ch 6 [2.437 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
925;6-12-2021 13:09:20;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];0 Stations, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
930;6-12-2021 13:09:20;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
936;6-12-2021 13:09:20;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
939;6-12-2021 13:09:20;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-46;90;;Ch 64 [5.320 GHz];20 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];20
950;6-12-2021 13:09:20;00:3A:7D:34:E6:2F;Cisco Systems Inc.;eduroam;-77;46;;Ch 36 [5.180 GHz];15 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
965;6-12-2021 13:09:20;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-78;43;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
968;6-12-2021 13:09:20;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-63;81;;Ch 6 [2.437 GHz];4 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
975;6-12-2021 13:09:20;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
976;6-12-2021 13:09:20;00:3A:7D:44:92:4F;Cisco Systems Inc.;eduroam;-67;75;;Ch 52 [5.260 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
980;6-12-2021 13:09:20;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
989;6-12-2021 13:09:20;00:3A:7D:27:B9:EF;Cisco Systems Inc.;eduroam;-77;46;;Ch 40 [5.200 GHz];34 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];34
995;6-12-2021 13:09:20;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-63;81;;Ch 116 [5.580 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1006;6-12-2021 13:09:20;84:3D:C6:B9:2E:0F;Cisco Systems Inc.;eduroam;-75;82;;Ch 64 [5.320 GHz];9 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1011;6-12-2021 13:09:20;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-64;80;;Ch 1 [2.412 GHz];2 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1023;6-12-2021 13:09:20;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 65Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1025;6-12-2021 13:09:20;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-60;82;;Ch 100 [5.500 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
1032;6-12-2021 13:09:20;84:3D:C6:C7:BC:DF;Cisco Systems Inc.;eduroam;-77;46;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1033;6-12-2021 13:09:20;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];6 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1041;6-12-2021 13:09:20;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];0 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1043;6-12-2021 13:09:20;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-82;33;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1049;6-12-2021 13:09:20;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];1 Station, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1069;6-12-2021 13:09:20;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1087;6-12-2021 13:09:20;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-62;81;;Ch 6 [2.437 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1091;6-12-2021 13:09:20;84:3D:C6:C7:C1:8F;Cisco Systems Inc.;eduroam;-77;46;;Ch 36 [5.180 GHz];4 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1092;6-12-2021 13:09:20;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-53;87;;Ch 36 [5.180 GHz];15 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
1097;6-12-2021 13:09:20;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-72;62;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1104;6-12-2021 13:09:20;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1106;6-12-2021 13:09:20;00:3A:7D:34:E6:20;Cisco Systems Inc.;eduroam;-63;81;;Ch 11 [2.462 GHz];1 Station, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1107;6-12-2021 13:09:20;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1108;6-12-2021 13:09:20;84:3D:C6:B9:38:EF;Cisco Systems Inc.;eduroam;-69;70;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1119;6-12-2021 13:09:25;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1121;6-12-2021 13:09:25;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 132 [5.660 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1125;6-12-2021 13:09:25;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-58;83;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1128;6-12-2021 13:09:25;00:3A:7D:44:92:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 78Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1140;6-12-2021 13:09:25;00:3A:7D:34:7D:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];4 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1144;6-12-2021 13:09:25;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-65;80;;Ch 6 [2.437 GHz];1 Station, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1145;6-12-2021 13:09:25;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-72;62;;Ch 6 [2.437 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1150;6-12-2021 13:09:25;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1155;6-12-2021 13:09:25;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1161;6-12-2021 13:09:25;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];6 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1162;6-12-2021 13:09:25;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-47;90;;Ch 64 [5.320 GHz];20 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];20
1172;6-12-2021 13:09:25;00:3A:7D:34:E6:2F;Cisco Systems Inc.;eduroam;-77;46;;Ch 36 [5.180 GHz];15 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
1184;6-12-2021 13:09:25;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-78;43;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1187;6-12-2021 13:09:25;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-63;81;;Ch 6 [2.437 GHz];4 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1194;6-12-2021 13:09:25;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1195;6-12-2021 13:09:25;00:3A:7D:44:92:4F;Cisco Systems Inc.;eduroam;-67;75;;Ch 52 [5.260 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1199;6-12-2021 13:09:25;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1208;6-12-2021 13:09:25;00:3A:7D:27:B9:EF;Cisco Systems Inc.;eduroam;-77;46;;Ch 40 [5.200 GHz];34 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];34
1214;6-12-2021 13:09:25;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-63;81;;Ch 116 [5.580 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1225;6-12-2021 13:09:25;84:3D:C6:B9:2E:0F;Cisco Systems Inc.;eduroam;-75;82;;Ch 64 [5.320 GHz];9 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1229;6-12-2021 13:09:25;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-64;80;;Ch 1 [2.412 GHz];2 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1238;6-12-2021 13:09:25;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 65Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1239;6-12-2021 13:09:25;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-60;82;;Ch 100 [5.500 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
1246;6-12-2021 13:09:25;84:3D:C6:C7:BC:DF;Cisco Systems Inc.;eduroam;-77;46;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1247;6-12-2021 13:09:25;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];6 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1253;6-12-2021 13:09:25;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];0 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1255;6-12-2021 13:09:25;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-82;33;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1261;6-12-2021 13:09:25;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];1 Station, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1281;6-12-2021 13:09:25;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-57;84;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1298;6-12-2021 13:09:25;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-67;75;;Ch 6 [2.437 GHz];1 Station, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1302;6-12-2021 13:09:25;84:3D:C6:C7:C1:8F;Cisco Systems Inc.;eduroam;-77;46;;Ch 36 [5.180 GHz];4 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1303;6-12-2021 13:09:25;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-51;87;;Ch 36 [5.180 GHz];16 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];16
1307;6-12-2021 13:09:25;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-72;62;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1313;6-12-2021 13:09:25;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1315;6-12-2021 13:09:25;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 48Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1322;6-12-2021 13:09:30;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1324;6-12-2021 13:09:30;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 132 [5.660 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1328;6-12-2021 13:09:30;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-56;85;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1331;6-12-2021 13:09:30;00:3A:7D:44:92:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 78Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1343;6-12-2021 13:09:30;00:3A:7D:34:7D:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];4 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1346;6-12-2021 13:09:30;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-65;80;;Ch 6 [2.437 GHz];1 Station, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1351;6-12-2021 13:09:30;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];0 Stations, 31Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1356;6-12-2021 13:09:30;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1362;6-12-2021 13:09:30;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
1363;6-12-2021 13:09:30;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-50;88;;Ch 64 [5.320 GHz];20 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];20
1380;6-12-2021 13:09:30;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1381;6-12-2021 13:09:30;00:3A:7D:44:92:4F;Cisco Systems Inc.;eduroam;-67;75;;Ch 52 [5.260 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1384;6-12-2021 13:09:30;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
1400;6-12-2021 13:09:30;84:3D:C6:B9:2E:0F;Cisco Systems Inc.;eduroam;-75;82;;Ch 64 [5.320 GHz];9 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
1403;6-12-2021 13:09:30;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-64;80;;Ch 1 [2.412 GHz];2 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
1409;6-12-2021 13:09:30;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-60;82;;Ch 100 [5.500 GHz];15 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
1412;6-12-2021 13:09:30;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];6 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
1416;6-12-2021 13:09:30;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];0 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1418;6-12-2021 13:09:30;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-82;33;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1424;6-12-2021 13:09:30;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];1 Station, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1442;6-12-2021 13:09:30;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-56;85;;Ch 6 [2.437 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1458;6-12-2021 13:09:30;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-64;80;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1461;6-12-2021 13:09:30;84:3D:C6:C7:C1:8F;Cisco Systems Inc.;eduroam;-77;46;;Ch 36 [5.180 GHz];4 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
1462;6-12-2021 13:09:30;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-54;87;;Ch 36 [5.180 GHz];16 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];16
1465;6-12-2021 13:09:30;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-72;62;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1471;6-12-2021 13:09:30;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
1473;6-12-2021 13:09:30;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 48Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
1479;6-12-2021 13:09:35;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
