;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
3441;3-12-2021 12:49:51;84:3D:C6:BD:51:E0;;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3442;3-12-2021 12:49:51;84:3D:C6:62:D2:B0;;eduroam;-56;85;;Ch 11 [2.462 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3448;3-12-2021 12:49:51;84:3D:C6:B9:2A:C0;;eduroam;-42;92;;Ch 1 [2.412 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3454;3-12-2021 12:49:56;84:3D:C6:B4:E1:E0;;eduroam;-83;31;;Ch 6 [2.437 GHz];2 Stations, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3477;3-12-2021 12:49:56;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3478;3-12-2021 12:49:56;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3479;3-12-2021 12:49:56;00:A6:CA:5E:1C:90;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3484;3-12-2021 12:49:56;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3490;3-12-2021 12:49:56;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3496;3-12-2021 12:49:56;84:3D:C6:B4:E4:0F;;eduroam;-57;84;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3500;3-12-2021 12:49:56;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3506;3-12-2021 12:49:56;84:3D:C6:BD:51:EF;;eduroam;-72;62;;Ch 36 [5.180 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3507;3-12-2021 12:49:56;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3518;3-12-2021 12:49:56;84:3D:C6:B4:E4:00;;eduroam;-57;84;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3530;3-12-2021 12:49:56;84:3D:C6:BD:51:E0;;eduroam;-71;65;;Ch 11 [2.462 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3531;3-12-2021 12:49:56;84:3D:C6:62:D2:B0;;eduroam;-56;85;;Ch 11 [2.462 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3537;3-12-2021 12:49:56;84:3D:C6:B9:2A:C0;;eduroam;-46;90;;Ch 1 [2.412 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3543;3-12-2021 12:50:01;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3566;3-12-2021 12:50:01;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3567;3-12-2021 12:50:01;84:3D:C6:B9:1B:60;;eduroam;-73;60;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3568;3-12-2021 12:50:01;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3573;3-12-2021 12:50:01;84:3D:C6:B9:1B:6F;;eduroam;-72;62;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3579;3-12-2021 12:50:01;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3585;3-12-2021 12:50:01;84:3D:C6:B4:E4:0F;;eduroam;-47;90;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3589;3-12-2021 12:50:01;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3595;3-12-2021 12:50:01;84:3D:C6:BD:51:EF;;eduroam;-69;70;;Ch 36 [5.180 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3596;3-12-2021 12:50:01;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3607;3-12-2021 12:50:01;84:3D:C6:B4:E4:00;;eduroam;-51;87;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3619;3-12-2021 12:50:01;84:3D:C6:BD:51:E0;;eduroam;-71;65;;Ch 11 [2.462 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3620;3-12-2021 12:50:01;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];2 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3626;3-12-2021 12:50:01;84:3D:C6:B9:2A:C0;;eduroam;-41;93;;Ch 1 [2.412 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3632;3-12-2021 12:50:06;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3655;3-12-2021 12:50:06;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3656;3-12-2021 12:50:06;84:3D:C6:B9:1B:60;;eduroam;-73;60;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3657;3-12-2021 12:50:06;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3662;3-12-2021 12:50:06;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3668;3-12-2021 12:50:06;84:3D:C6:62:D2:BF;;eduroam;-51;87;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3674;3-12-2021 12:50:06;84:3D:C6:B4:E4:0F;;eduroam;-51;87;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3678;3-12-2021 12:50:06;84:3D:C6:B9:2A:CF;;eduroam;-34;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3684;3-12-2021 12:50:06;84:3D:C6:BD:51:EF;;eduroam;-70;67;;Ch 36 [5.180 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3685;3-12-2021 12:50:06;00:A6:CA:44:6E:80;;eduroam;-77;46;;Ch 6 [2.437 GHz];1 Station, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3696;3-12-2021 12:50:06;84:3D:C6:B4:E4:00;;eduroam;-58;83;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3708;3-12-2021 12:50:06;84:3D:C6:BD:51:E0;;eduroam;-71;65;;Ch 11 [2.462 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3709;3-12-2021 12:50:06;84:3D:C6:62:D2:B0;;eduroam;-56;85;;Ch 11 [2.462 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3715;3-12-2021 12:50:06;84:3D:C6:B9:2A:C0;;eduroam;-48;89;;Ch 1 [2.412 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3721;3-12-2021 12:50:11;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3744;3-12-2021 12:50:11;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3745;3-12-2021 12:50:11;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3746;3-12-2021 12:50:11;00:A6:CA:5E:1C:90;;eduroam;-77;46;;Ch 11 [2.462 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3751;3-12-2021 12:50:11;84:3D:C6:B9:1B:6F;;eduroam;-74;57;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3757;3-12-2021 12:50:11;84:3D:C6:62:D2:BF;;eduroam;-57;84;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3763;3-12-2021 12:50:11;84:3D:C6:B4:E4:0F;;eduroam;-54;86;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3767;3-12-2021 12:50:11;84:3D:C6:B9:2A:CF;;eduroam;-34;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3773;3-12-2021 12:50:11;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];1 Station, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3774;3-12-2021 12:50:11;00:A6:CA:44:6E:80;;eduroam;-73;60;;Ch 6 [2.437 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3785;3-12-2021 12:50:11;84:3D:C6:B4:E4:00;;eduroam;-57;84;;Ch 6 [2.437 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3797;3-12-2021 12:50:11;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3798;3-12-2021 12:50:11;84:3D:C6:62:D2:B0;;eduroam;-61;82;;Ch 11 [2.462 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3804;3-12-2021 12:50:11;84:3D:C6:B9:2A:C0;;eduroam;-41;93;;Ch 1 [2.412 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3809;3-12-2021 12:50:16;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3832;3-12-2021 12:50:16;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3833;3-12-2021 12:50:16;84:3D:C6:B9:1B:60;;eduroam;-77;46;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3834;3-12-2021 12:50:16;00:A6:CA:5E:1C:90;;eduroam;-77;46;;Ch 11 [2.462 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3839;3-12-2021 12:50:16;84:3D:C6:B9:1B:6F;;eduroam;-77;46;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3845;3-12-2021 12:50:16;84:3D:C6:62:D2:BF;;eduroam;-52;87;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3851;3-12-2021 12:50:16;84:3D:C6:B4:E4:0F;;eduroam;-53;86;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3855;3-12-2021 12:50:16;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3861;3-12-2021 12:50:16;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];1 Station, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3862;3-12-2021 12:50:16;00:A6:CA:44:6E:80;;eduroam;-77;46;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3873;3-12-2021 12:50:16;84:3D:C6:B4:E4:00;;eduroam;-57;84;;Ch 6 [2.437 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3883;3-12-2021 12:50:16;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3884;3-12-2021 12:50:16;84:3D:C6:62:D2:B0;;eduroam;-61;82;;Ch 11 [2.462 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3890;3-12-2021 12:50:16;84:3D:C6:B9:2A:C0;;eduroam;-48;89;;Ch 1 [2.412 GHz];0 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3895;3-12-2021 12:50:21;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3918;3-12-2021 12:50:21;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3919;3-12-2021 12:50:21;84:3D:C6:B9:1B:60;;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3920;3-12-2021 12:50:21;00:A6:CA:5E:1C:90;;eduroam;-79;40;;Ch 11 [2.462 GHz];1 Station, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3925;3-12-2021 12:50:21;84:3D:C6:B9:1B:6F;;eduroam;-73;60;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3931;3-12-2021 12:50:21;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3937;3-12-2021 12:50:22;84:3D:C6:B4:E4:0F;;eduroam;-54;86;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3941;3-12-2021 12:50:22;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3947;3-12-2021 12:50:22;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3948;3-12-2021 12:50:22;00:A6:CA:44:6E:80;;eduroam;-73;60;;Ch 6 [2.437 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3959;3-12-2021 12:50:22;84:3D:C6:B4:E4:00;;eduroam;-56;85;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3969;3-12-2021 12:50:22;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3970;3-12-2021 12:50:22;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3976;3-12-2021 12:50:22;84:3D:C6:B9:2A:C0;;eduroam;-39;94;;Ch 1 [2.412 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3981;3-12-2021 12:50:27;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4004;3-12-2021 12:50:27;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4005;3-12-2021 12:50:27;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 31Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4006;3-12-2021 12:50:27;00:A6:CA:5E:1C:90;;eduroam;-79;40;;Ch 11 [2.462 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4011;3-12-2021 12:50:27;84:3D:C6:B9:1B:6F;;eduroam;-75;53;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4017;3-12-2021 12:50:27;84:3D:C6:62:D2:BF;;eduroam;-52;87;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4023;3-12-2021 12:50:27;84:3D:C6:B4:E4:0F;;eduroam;-52;87;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4027;3-12-2021 12:50:27;84:3D:C6:B9:2A:CF;;eduroam;-32;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
4033;3-12-2021 12:50:27;84:3D:C6:BD:51:EF;;eduroam;-70;67;;Ch 36 [5.180 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4034;3-12-2021 12:50:27;00:A6:CA:44:6E:80;;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4045;3-12-2021 12:50:27;84:3D:C6:B4:E4:00;;eduroam;-57;84;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4055;3-12-2021 12:50:27;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4056;3-12-2021 12:50:27;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4062;3-12-2021 12:50:27;84:3D:C6:B9:2A:C0;;eduroam;-45;91;;Ch 1 [2.412 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4067;3-12-2021 12:50:32;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4090;3-12-2021 12:50:32;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4091;3-12-2021 12:50:32;84:3D:C6:B9:1B:60;;eduroam;-77;46;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4092;3-12-2021 12:50:32;00:A6:CA:5E:1C:90;;eduroam;-79;40;;Ch 11 [2.462 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4097;3-12-2021 12:50:32;84:3D:C6:B9:1B:6F;;eduroam;-71;65;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4103;3-12-2021 12:50:32;84:3D:C6:62:D2:BF;;eduroam;-56;85;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4109;3-12-2021 12:50:32;84:3D:C6:B4:E4:0F;;eduroam;-55;85;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4113;3-12-2021 12:50:32;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
4119;3-12-2021 12:50:32;84:3D:C6:BD:51:EF;;eduroam;-69;70;;Ch 36 [5.180 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4120;3-12-2021 12:50:32;00:A6:CA:44:6E:80;;eduroam;-75;53;;Ch 6 [2.437 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4131;3-12-2021 12:50:32;84:3D:C6:B4:E4:00;;eduroam;-59;83;;Ch 6 [2.437 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4141;3-12-2021 12:50:32;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4142;3-12-2021 12:50:32;84:3D:C6:62:D2:B0;;eduroam;-63;81;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4148;3-12-2021 12:50:32;84:3D:C6:B9:2A:C0;;eduroam;-37;95;;Ch 1 [2.412 GHz];0 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4153;3-12-2021 12:50:37;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4176;3-12-2021 12:50:37;00:A6:CA:5A:6F:80;;eduroam;-83;31;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4177;3-12-2021 12:50:37;84:3D:C6:B9:1B:60;;eduroam;-76;50;;Ch 1 [2.412 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4178;3-12-2021 12:50:37;00:A6:CA:5E:1C:90;;eduroam;-79;40;;Ch 11 [2.462 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4183;3-12-2021 12:50:37;84:3D:C6:B9:1B:6F;;eduroam;-79;40;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
4189;3-12-2021 12:50:37;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4195;3-12-2021 12:50:37;84:3D:C6:B4:E4:0F;;eduroam;-54;86;;Ch 48 [5.240 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4199;3-12-2021 12:50:37;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
4205;3-12-2021 12:50:37;84:3D:C6:BD:51:EF;;eduroam;-71;65;;Ch 36 [5.180 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4206;3-12-2021 12:50:37;00:A6:CA:44:6E:80;;eduroam;-74;57;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
4217;3-12-2021 12:50:37;84:3D:C6:B4:E4:00;;eduroam;-52;87;;Ch 6 [2.437 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4227;3-12-2021 12:50:37;84:3D:C6:BD:51:E0;;eduroam;-71;65;;Ch 11 [2.462 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
4228;3-12-2021 12:50:37;84:3D:C6:62:D2:B0;;eduroam;-56;85;;Ch 11 [2.462 GHz];2 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
